ibge,city,state,region,pop2019,pop2020,pop2021,isCountryside,cod_RegiaoDeSaude,name_RegiaoDeSaude,ibge_id
2933505,Wenceslau Guimarães/BA,BA,Nordeste,21101,20978,20862,1,29027,Valença,2933505
2933604,Xique-Xique/BA,BA,Nordeste,46483,46523,46562,1,29010,Irecê,2933604
3300100,Angra dos Reis/RJ,RJ,Sudeste,203785,207044,210171,1,33001,Baia da Ilha Grande,3300100
3300159,Aperibé/RJ,RJ,Sudeste,11759,11901,12036,1,33007,Noroeste,3300159
3300209,Araruama/RJ,RJ,Sudeste,132400,134293,136109,1,33002,Baixada Litorânea,3300209
3300225,Areal/RJ,RJ,Sudeste,12572,12669,12763,1,33003,Centro-Sul,3300225
3300233,Armação dos Búzios/RJ,RJ,Sudeste,33870,34477,35060,1,33002,Baixada Litorânea,3300233
3300258,Arraial do Cabo/RJ,RJ,Sudeste,30349,30593,30827,1,33002,Baixada Litorânea,3300258
3300308,Barra do Piraí/RJ,RJ,Sudeste,100374,100764,101139,1,33004,Médio Paraíba,3300308
3300407,Barra Mansa/RJ,RJ,Sudeste,184412,184833,185237,1,33004,Médio Paraíba,3300407
3300456,Belford Roxo/RJ,RJ,Sudeste,510906,513118,515239,0,33005,Metropolitana I,3300456
3300506,Bom Jardim/RJ,RJ,Sudeste,27446,27616,27779,1,33009,Serrana,3300506
3300605,Bom Jesus do Itabapoana/RJ,RJ,Sudeste,37096,37203,37306,1,33007,Noroeste,3300605
3300704,Cabo Frio/RJ,RJ,Sudeste,226525,230378,234077,1,33002,Baixada Litorânea,3300704
3300803,Cachoeiras de Macacu/RJ,RJ,Sudeste,58937,59303,59652,0,33009,Serrana,3300803
3300902,Cambuci/RJ,RJ,Sudeste,15505,15514,15521,1,33007,Noroeste,3300902
3300936,Carapebus/RJ,RJ,Sudeste,16301,16586,16859,1,33008,Norte,3300936
3300951,Comendador Levy Gasparian/RJ,RJ,Sudeste,8561,8576,8590,1,33003,Centro-Sul,3300951
3301009,Campos dos Goytacazes/RJ,RJ,Sudeste,507548,511168,514643,1,33008,Norte,3301009
3301108,Cantagalo/RJ,RJ,Sudeste,20172,20168,20163,1,33009,Serrana,3301108
3301157,Cardoso Moreira/RJ,RJ,Sudeste,12823,12821,12818,1,33007,Noroeste,3301157
3301207,Carmo/RJ,RJ,Sudeste,18895,19030,19161,1,33009,Serrana,3301207
3301306,Casimiro de Abreu/RJ,RJ,Sudeste,44184,45041,45864,1,33002,Baixada Litorânea,3301306
3301405,Conceição de Macabu/RJ,RJ,Sudeste,23228,23398,23561,1,33008,Norte,3301405
3301504,Cordeiro/RJ,RJ,Sudeste,21926,22041,22152,1,33009,Serrana,3301504
3301603,Duas Barras/RJ,RJ,Sudeste,11492,11528,11563,1,33009,Serrana,3301603
3301702,Duque de Caxias/RJ,RJ,Sudeste,919596,924624,929449,0,33005,Metropolitana I,3301702
3301801,Engenheiro Paulo de Frontin/RJ,RJ,Sudeste,14002,14071,14138,1,33003,Centro-Sul,3301801
3301850,Guapimirim/RJ,RJ,Sudeste,60517,61388,62225,0,33009,Serrana,3301850
3301876,Iguaba Grande/RJ,RJ,Sudeste,28310,28837,29344,1,33002,Baixada Litorânea,3301876
3301900,Itaboraí/RJ,RJ,Sudeste,240592,242543,244416,0,33006,Metropolitana II,3301900
3302007,Itaguaí/RJ,RJ,Sudeste,133019,134819,136547,0,33005,Metropolitana I,3302007
3302056,Italva/RJ,RJ,Sudeste,15207,15299,15387,1,33007,Noroeste,3302056
3302106,Itaocara/RJ,RJ,Sudeste,23234,23222,23211,1,33007,Noroeste,3302106
3302205,Itaperuna/RJ,RJ,Sudeste,103224,103800,104354,1,33007,Noroeste,3302205
3302254,Itatiaia/RJ,RJ,Sudeste,31805,32064,32312,1,33004,Médio Paraíba,3302254
3302270,Japeri/RJ,RJ,Sudeste,104768,105548,106296,0,33005,Metropolitana I,3302270
3302304,Laje do Muriaé/RJ,RJ,Sudeste,7355,7326,7298,1,33007,Noroeste,3302304
3302403,Macaé/RJ,RJ,Sudeste,256672,261501,266136,1,33008,Norte,3302403
3302452,Macuco/RJ,RJ,Sudeste,5599,5623,5646,1,33009,Serrana,3302452
3302502,Magé/RJ,RJ,Sudeste,245071,246433,247741,0,33005,Metropolitana I,3302502
3302601,Mangaratiba/RJ,RJ,Sudeste,44468,45220,45941,1,33001,Baia da Ilha Grande,3302601
3302700,Maricá/RJ,RJ,Sudeste,161207,164504,167668,0,33006,Metropolitana II,3302700
3302809,Mendes/RJ,RJ,Sudeste,18614,18648,18681,1,33003,Centro-Sul,3302809
3302858,Mesquita/RJ,RJ,Sudeste,176103,176569,177016,0,33005,Metropolitana I,3302858
3302908,Miguel Pereira/RJ,RJ,Sudeste,25538,25581,25622,1,33003,Centro-Sul,3302908
3303005,Miracema/RJ,RJ,Sudeste,27174,27154,27134,1,33007,Noroeste,3303005
3303104,Natividade/RJ,RJ,Sudeste,15317,15311,15305,1,33007,Noroeste,3303104
3303203,Nilópolis/RJ,RJ,Sudeste,162485,162693,162893,0,33005,Metropolitana I,3303203
3303302,Niterói/RJ,RJ,Sudeste,513584,515317,516981,0,33006,Metropolitana II,3303302
3303401,Nova Friburgo/RJ,RJ,Sudeste,190631,191158,191664,1,33009,Serrana,3303401
3303500,Nova Iguaçu/RJ,RJ,Sudeste,821128,823302,825388,0,33005,Metropolitana I,3303500
3303609,Paracambi/RJ,RJ,Sudeste,52257,52683,53093,0,33003,Centro-Sul,3303609
3303708,Paraíba do Sul/RJ,RJ,Sudeste,44285,44518,44741,1,33003,Centro-Sul,3303708
3303807,Paraty/RJ,RJ,Sudeste,43165,43680,44175,1,33001,Baia da Ilha Grande,3303807
3303856,Paty do Alferes/RJ,RJ,Sudeste,27769,27858,27942,1,33003,Centro-Sul,3303856
3303906,Petrópolis/RJ,RJ,Sudeste,306191,306678,307144,0,33009,Serrana,3303906
3303955,Pinheiral/RJ,RJ,Sudeste,25156,25364,25563,1,33004,Médio Paraíba,3303955
3304003,Piraí/RJ,RJ,Sudeste,29277,29545,29802,1,33004,Médio Paraíba,3304003
3304102,Porciúncula/RJ,RJ,Sudeste,18847,18960,19068,1,33007,Noroeste,3304102
3304110,Porto Real/RJ,RJ,Sudeste,19683,19974,20254,1,33004,Médio Paraíba,3304110
3304128,Quatis/RJ,RJ,Sudeste,14302,14435,14562,1,33004,Médio Paraíba,3304128
3304144,Queimados/RJ,RJ,Sudeste,150319,151335,152311,0,33005,Metropolitana I,3304144
3304151,Quissamã/RJ,RJ,Sudeste,24700,25126,25535,1,33008,Norte,3304151
3304201,Resende/RJ,RJ,Sudeste,131341,132312,133244,1,33004,Médio Paraíba,3304201
3304300,Rio Bonito/RJ,RJ,Sudeste,60201,60573,60930,0,33006,Metropolitana II,3304300
3304409,Rio Claro/RJ,RJ,Sudeste,18529,18605,18677,1,33004,Médio Paraíba,3304409
3304508,Rio das Flores/RJ,RJ,Sudeste,9284,9344,9401,1,33004,Médio Paraíba,3304508
3304524,Rio das Ostras/RJ,RJ,Sudeste,150674,155193,159529,1,33002,Baixada Litorânea,3304524
3304557,Rio de Janeiro/RJ,RJ,Sudeste,6718903,6747815,6775561,0,33005,Metropolitana I,3304557
3304607,Santa Maria Madalena/RJ,RJ,Sudeste,10404,10392,10380,1,33009,Serrana,3304607
3304706,Santo Antônio de Pádua/RJ,RJ,Sudeste,42479,42594,42705,1,33007,Noroeste,3304706
3304755,São Francisco de Itabapoana/RJ,RJ,Sudeste,42205,42210,42214,1,33008,Norte,3304755
3304805,São Fidélis/RJ,RJ,Sudeste,38669,38710,38749,1,33008,Norte,3304805
3304904,São Gonçalo/RJ,RJ,Sudeste,1084839,1091737,1098357,0,33006,Metropolitana II,3304904
3305000,São João da Barra/RJ,RJ,Sudeste,36102,36423,36731,1,33008,Norte,3305000
3305109,São João de Meriti/RJ,RJ,Sudeste,472406,472906,473385,0,33005,Metropolitana I,3305109
3305133,São José de Ubá/RJ,RJ,Sudeste,7171,7206,7240,1,33007,Noroeste,3305133
3305158,São José do Vale do Rio Preto/RJ,RJ,Sudeste,21795,21916,22032,1,33009,Serrana,3305158
3305208,São Pedro da Aldeia/RJ,RJ,Sudeste,104476,106049,107556,1,33002,Baixada Litorânea,3305208
3305307,São Sebastião do Alto/RJ,RJ,Sudeste,9357,9387,9416,1,33009,Serrana,3305307
3305406,Sapucaia/RJ,RJ,Sudeste,18228,18249,18270,1,33003,Centro-Sul,3305406
3305505,Saquarema/RJ,RJ,Sudeste,89170,90583,91938,1,33002,Baixada Litorânea,3305505
3305554,Seropédica/RJ,RJ,Sudeste,82312,83092,83841,0,33005,Metropolitana I,3305554
3305604,Silva Jardim/RJ,RJ,Sudeste,21774,21774,21775,1,33006,Metropolitana II,3305604
3305703,Sumidouro/RJ,RJ,Sudeste,15623,15667,15709,1,33009,Serrana,3305703
3305752,Tanguá/RJ,RJ,Sudeste,34309,34610,34898,0,33006,Metropolitana II,3305752
3305802,Teresópolis/RJ,RJ,Sudeste,182594,184240,185820,1,33009,Serrana,3305802
3305901,Trajano de Moraes/RJ,RJ,Sudeste,10626,10640,10653,1,33009,Serrana,3305901
3306008,Três Rios/RJ,RJ,Sudeste,81804,82142,82468,1,33003,Centro-Sul,3306008
3306107,Valença/RJ,RJ,Sudeste,76523,76869,77202,1,33004,Médio Paraíba,3306107
3306156,Varre-Sai/RJ,RJ,Sudeste,11000,11106,11208,1,33007,Noroeste,3306156
3306206,Vassouras/RJ,RJ,Sudeste,36896,37083,37262,1,33003,Centro-Sul,3306206
3306305,Volta Redonda/RJ,RJ,Sudeste,273012,273988,274925,1,33004,Médio Paraíba,3306305
5200050,Abadia de Goiás/GO,GO,Centro-Oeste,8773,8958,9158,0,52001,Central,5200050
5200100,Abadiânia/GO,GO,Centro-Oeste,20042,20461,20873,1,52011,Pirineus,5200100
5200134,Acreúna/GO,GO,Centro-Oeste,22366,22546,22710,1,52015,Sudoeste I,5200134
5200159,Adelândia/GO,GO,Centro-Oeste,2516,2516,2515,1,52010,Oeste II,5200159
5200175,Água Fria de Goiás/GO,GO,Centro-Oeste,5735,5793,5843,1,52003,Entorno Norte,5200175
5200209,Água Limpa/GO,GO,Centro-Oeste,1850,1830,1809,1,52017,Sul,5200209
5200258,Águas Lindas de Goiás/GO,GO,Centro-Oeste,212440,217698,222850,1,52004,Entorno Sul,5200258
5200308,Alexânia/GO,GO,Centro-Oeste,27653,28010,28360,1,52011,Pirineus,5200308
5200506,Aloândia/GO,GO,Centro-Oeste,1995,1986,1976,1,52017,Sul,5200506
5200555,Alto Horizonte/GO,GO,Centro-Oeste,6414,6605,6796,1,52014,Serra da Mesa,5200555
5200605,Alto Paraíso de Goiás/GO,GO,Centro-Oeste,7624,7688,7751,1,52003,Entorno Norte,5200605
5200803,Alvorada do Norte/GO,GO,Centro-Oeste,8660,8705,8749,1,52007,Nordeste II,5200803
5200829,Amaralina/GO,GO,Centro-Oeste,3812,3845,3875,1,52014,Serra da Mesa,5200829
5200852,Americano do Brasil/GO,GO,Centro-Oeste,6111,6164,6220,1,52012,Rio Vermelho,5200852
5200902,Amorinópolis/GO,GO,Centro-Oeste,3126,3069,3011,1,52009,Oeste I,5200902
5201108,Anápolis/GO,GO,Centro-Oeste,386923,391772,396526,1,52011,Pirineus,5201108
5201207,Anhanguera/GO,GO,Centro-Oeste,1149,1160,1171,1,52005,Estrada de Ferro,5201207
5201306,Anicuns/GO,GO,Centro-Oeste,21850,21981,22113,1,52001,Central,5201306
5201405,Aparecida de Goiânia/GO,GO,Centro-Oeste,578179,590146,601844,0,52002,Centro Sul,5201405
5201454,Aparecida do Rio Doce/GO,GO,Centro-Oeste,2474,2474,2474,1,52015,Sudoeste I,5201454
5201504,Aporé/GO,GO,Centro-Oeste,4198,4232,4266,1,52016,Sudoeste II,5201504
5201603,Araçu/GO,GO,Centro-Oeste,3522,3486,3450,1,52001,Central,5201603
5201702,Aragarças/GO,GO,Centro-Oeste,20118,20273,20410,1,52009,Oeste I,5201702
5201801,Aragoiânia/GO,GO,Centro-Oeste,10308,10496,10680,0,52002,Centro Sul,5201801
5202155,Araguapaz/GO,GO,Centro-Oeste,7770,7783,7795,1,52012,Rio Vermelho,5202155
5202353,Arenópolis/GO,GO,Centro-Oeste,2612,2536,2462,1,52009,Oeste I,5202353
5202502,Aruanã/GO,GO,Centro-Oeste,9875,10110,10340,1,52012,Rio Vermelho,5202502
5202601,Aurilândia/GO,GO,Centro-Oeste,3120,3058,3000,1,52010,Oeste II,5202601
5202809,Avelinópolis/GO,GO,Centro-Oeste,2417,2409,2401,1,52001,Central,5202809
5203104,Baliza/GO,GO,Centro-Oeste,5138,5280,5418,1,52009,Oeste I,5203104
5203203,Barro Alto/GO,GO,Centro-Oeste,11167,11408,11643,1,52018,São Patrício II,5203203
5203302,Bela Vista de Goiás/GO,GO,Centro-Oeste,29975,30492,31004,0,52002,Centro Sul,5203302
5203401,Bom Jardim de Goiás/GO,GO,Centro-Oeste,8841,8869,8912,1,52009,Oeste I,5203401
5203500,Bom Jesus de Goiás/GO,GO,Centro-Oeste,25216,25648,26069,1,52017,Sul,5203500
5203559,Bonfinópolis/GO,GO,Centro-Oeste,9706,9919,10120,0,52002,Centro Sul,5203559
5203575,Bonópolis/GO,GO,Centro-Oeste,4405,4493,4579,1,52008,Norte,5203575
5203609,Brazabrantes/GO,GO,Centro-Oeste,3703,3746,3812,0,52001,Central,5203609
5203807,Britânia/GO,GO,Centro-Oeste,5779,5797,5815,1,52012,Rio Vermelho,5203807
5203906,Buriti Alegre/GO,GO,Centro-Oeste,9459,9484,9515,1,52017,Sul,5203906
5203939,Buriti de Goiás/GO,GO,Centro-Oeste,2488,2476,2464,1,52010,Oeste II,5203939
5203962,Buritinópolis/GO,GO,Centro-Oeste,3292,3283,3272,1,52007,Nordeste II,5203962
5204003,Cabeceiras/GO,GO,Centro-Oeste,7993,8046,8098,1,52003,Entorno Norte,5204003
5204102,Cachoeira Alta/GO,GO,Centro-Oeste,12484,12666,12843,1,52015,Sudoeste I,5204102
5204201,Cachoeira de Goiás/GO,GO,Centro-Oeste,1351,1342,1336,1,52010,Oeste II,5204201
5204250,Cachoeira Dourada/GO,GO,Centro-Oeste,8067,8031,7997,1,52017,Sul,5204250
5204300,Caçu/GO,GO,Centro-Oeste,16009,16270,16525,1,52015,Sudoeste I,5204300
5204409,Caiapônia/GO,GO,Centro-Oeste,18913,19107,19304,1,52016,Sudoeste II,5204409
5204508,Caldas Novas/GO,GO,Centro-Oeste,91162,93196,95183,1,52005,Estrada de Ferro,5204508
5204557,Caldazinha/GO,GO,Centro-Oeste,3804,3848,3900,0,52002,Centro Sul,5204557
5204607,Campestre de Goiás/GO,GO,Centro-Oeste,3630,3649,3662,1,52001,Central,5204607
5204656,Campinaçu/GO,GO,Centro-Oeste,3640,3632,3628,1,52008,Norte,5204656
5204706,Campinorte/GO,GO,Centro-Oeste,12626,12764,12880,1,52014,Serra da Mesa,5204706
5204805,Campo Alegre de Goiás/GO,GO,Centro-Oeste,7589,7738,7884,1,52005,Estrada de Ferro,5204805
5204854,Campo Limpo de Goiás/GO,GO,Centro-Oeste,7789,7940,8087,1,52011,Pirineus,5204854
5204904,Campos Belos/GO,GO,Centro-Oeste,19887,20007,20124,1,52006,Nordeste I,5204904
5204953,Campos Verdes/GO,GO,Centro-Oeste,2141,1830,1526,1,52013,São Patrício I,5204953
5205000,Carmo do Rio Verde/GO,GO,Centro-Oeste,10082,10186,10299,1,52013,São Patrício I,5205000
5205059,Castelândia/GO,GO,Centro-Oeste,3435,3407,3380,1,52015,Sudoeste I,5205059
5205109,Catalão/GO,GO,Centro-Oeste,108823,110983,113091,1,52005,Estrada de Ferro,5205109
5205208,Caturaí/GO,GO,Centro-Oeste,5070,5101,5132,0,52001,Central,5205208
5205307,Cavalcante/GO,GO,Centro-Oeste,9709,9725,9740,1,52006,Nordeste I,5205307
5205406,Ceres/GO,GO,Centro-Oeste,22191,22306,22407,1,52013,São Patrício I,5205406
5205455,Cezarina/GO,GO,Centro-Oeste,8606,8703,8794,1,52002,Centro Sul,5205455
5205471,Chapadão do Céu/GO,GO,Centro-Oeste,10167,10486,10797,1,52016,Sudoeste II,5205471
5205497,Cidade Ocidental/GO,GO,Centro-Oeste,71376,72890,74370,1,52004,Entorno Sul,5205497
5205513,Cocalzinho de Goiás/GO,GO,Centro-Oeste,20240,20504,20771,1,52011,Pirineus,5205513
5205521,Colinas do Sul/GO,GO,Centro-Oeste,3382,3360,3339,1,52014,Serra da Mesa,5205521
5205703,Córrego do Ouro/GO,GO,Centro-Oeste,2327,2290,2254,1,52010,Oeste II,5205703
5205802,Corumbá de Goiás/GO,GO,Centro-Oeste,11110,11169,11223,1,52011,Pirineus,5205802
5205901,Corumbaíba/GO,GO,Centro-Oeste,9723,9869,10012,1,52005,Estrada de Ferro,5205901
5206206,Cristalina/GO,GO,Centro-Oeste,58997,60210,61385,1,52004,Entorno Sul,5206206
5206305,Cristianópolis/GO,GO,Centro-Oeste,2966,2964,2962,1,52002,Centro Sul,5206305
5206404,Crixás/GO,GO,Centro-Oeste,16949,17044,17136,1,52013,São Patrício I,5206404
5206503,Cromínia/GO,GO,Centro-Oeste,3486,3472,3458,1,52002,Centro Sul,5206503
5206602,Cumari/GO,GO,Centro-Oeste,2854,2837,2820,1,52005,Estrada de Ferro,5206602
5206701,Damianópolis/GO,GO,Centro-Oeste,3311,3306,3302,1,52007,Nordeste II,5206701
5206800,Damolândia/GO,GO,Centro-Oeste,2938,2953,2944,1,52001,Central,5206800
5206909,Davinópolis/GO,GO,Centro-Oeste,2094,2094,2094,1,52005,Estrada de Ferro,5206909
5207105,Diorama/GO,GO,Centro-Oeste,2484,2479,2477,1,52009,Oeste I,5207105
5207253,Doverlândia/GO,GO,Centro-Oeste,7322,7247,7174,1,52016,Sudoeste II,5207253
5207352,Edealina/GO,GO,Centro-Oeste,3699,3688,3678,1,52002,Centro Sul,5207352
5207402,Edéia/GO,GO,Centro-Oeste,12372,12467,12559,1,52002,Centro Sul,5207402
5207501,Estrela do Norte/GO,GO,Centro-Oeste,3275,3264,3253,1,52008,Norte,5207501
5207535,Faina/GO,GO,Centro-Oeste,6627,6576,6527,1,52012,Rio Vermelho,5207535
5207600,Fazenda Nova/GO,GO,Centro-Oeste,5637,5553,5471,1,52009,Oeste I,5207600
5207808,Firminópolis/GO,GO,Centro-Oeste,13292,13449,13604,1,52010,Oeste II,5207808
5207907,Flores de Goiás/GO,GO,Centro-Oeste,16557,17005,17415,1,52003,Entorno Norte,5207907
5208004,Formosa/GO,GO,Centro-Oeste,121617,123684,125705,1,52003,Entorno Norte,5208004
5208103,Formoso/GO,GO,Centro-Oeste,4248,4172,4098,1,52008,Norte,5208103
5208152,Gameleira de Goiás/GO,GO,Centro-Oeste,3818,3880,3923,1,52011,Pirineus,5208152
5208301,Divinópolis de Goiás/GO,GO,Centro-Oeste,4804,4778,4701,1,52006,Nordeste I,5208301
5208400,Goianápolis/GO,GO,Centro-Oeste,11231,11224,11217,0,52011,Pirineus,5208400
5208509,Goiandira/GO,GO,Centro-Oeste,5600,5625,5650,1,52005,Estrada de Ferro,5208509
5208608,Goianésia/GO,GO,Centro-Oeste,70084,71075,72045,1,52018,São Patrício II,5208608
5208707,Goiânia/GO,GO,Centro-Oeste,1516113,1536097,1555626,0,52001,Central,5208707
5208806,Goianira/GO,GO,Centro-Oeste,44289,45296,46278,0,52001,Central,5208806
5208905,Goiás/GO,GO,Centro-Oeste,22645,22381,22122,1,52012,Rio Vermelho,5208905
5209101,Goiatuba/GO,GO,Centro-Oeste,34095,34202,34307,1,52017,Sul,5209101
5209150,Gouvelândia/GO,GO,Centro-Oeste,5898,5988,6076,1,52017,Sul,5209150
5209200,Guapó/GO,GO,Centro-Oeste,14209,14207,14206,0,52001,Central,5209200
5209291,Guaraíta/GO,GO,Centro-Oeste,1996,1951,1905,1,52012,Rio Vermelho,5209291
5209408,Guarani de Goiás/GO,GO,Centro-Oeste,3893,3846,3801,1,52007,Nordeste II,5209408
5209457,Guarinos/GO,GO,Centro-Oeste,1794,1737,1681,1,52013,São Patrício I,5209457
5209606,Heitoraí/GO,GO,Centro-Oeste,3724,3733,3742,1,52012,Rio Vermelho,5209606
5209705,Hidrolândia/GO,GO,Centro-Oeste,21706,22124,22533,0,52002,Centro Sul,5209705
5209804,Hidrolina/GO,GO,Centro-Oeste,3564,3508,3450,1,52014,Serra da Mesa,5209804
5209903,Iaciara/GO,GO,Centro-Oeste,13947,14082,14215,1,52007,Nordeste II,5209903
5209937,Inaciolândia/GO,GO,Centro-Oeste,6194,6235,6275,1,52017,Sul,5209937
5209952,Indiara/GO,GO,Centro-Oeste,15611,15787,15962,1,52002,Centro Sul,5209952
5210000,Inhumas/GO,GO,Centro-Oeste,52866,53259,53655,0,52001,Central,5210000
5210109,Ipameri/GO,GO,Centro-Oeste,26985,27174,27365,1,52005,Estrada de Ferro,5210109
5210158,Ipiranga de Goiás/GO,GO,Centro-Oeste,2893,2893,2892,1,52013,São Patrício I,5210158
5210208,Iporá/GO,GO,Centro-Oeste,31531,31499,31471,1,52009,Oeste I,5210208
5210307,Israelândia/GO,GO,Centro-Oeste,2800,2786,2772,1,52009,Oeste I,5210307
5210406,Itaberaí/GO,GO,Centro-Oeste,42900,43622,44329,1,52012,Rio Vermelho,5210406
5210562,Itaguari/GO,GO,Centro-Oeste,4676,4685,4684,1,52001,Central,5210562
5210604,Itaguaru/GO,GO,Centro-Oeste,5237,5206,5184,1,52018,São Patrício II,5210604
5210802,Itajá/GO,GO,Centro-Oeste,4539,4475,4412,1,52015,Sudoeste I,5210802
5210901,Itapaci/GO,GO,Centro-Oeste,22981,23421,23850,1,52013,São Patrício I,5210901
5211008,Itapirapuã/GO,GO,Centro-Oeste,4997,4685,4380,1,52012,Rio Vermelho,5211008
5211206,Itapuranga/GO,GO,Centro-Oeste,25768,25681,25597,1,52012,Rio Vermelho,5211206
5211305,Itarumã/GO,GO,Centro-Oeste,7178,7259,7337,1,52015,Sudoeste I,5211305
5211404,Itauçu/GO,GO,Centro-Oeste,8938,8960,8968,1,52001,Central,5211404
5211503,Itumbiara/GO,GO,Centro-Oeste,104742,105809,106845,1,52017,Sul,5211503
5211602,Ivolândia/GO,GO,Centro-Oeste,2370,2334,2295,1,52009,Oeste I,5211602
5211701,Jandaia/GO,GO,Centro-Oeste,6048,6025,6001,1,52002,Centro Sul,5211701
5211800,Jaraguá/GO,GO,Centro-Oeste,50511,51338,52160,1,52018,São Patrício II,5211800
5211909,Jataí/GO,GO,Centro-Oeste,100882,102065,103221,1,52016,Sudoeste II,5211909
5212006,Jaupaci/GO,GO,Centro-Oeste,2879,2860,2843,1,52009,Oeste I,5212006
5212055,Jesúpolis/GO,GO,Centro-Oeste,2490,2506,2497,1,52001,Central,5212055
5212105,Joviânia/GO,GO,Centro-Oeste,7387,7402,7417,1,52017,Sul,5212105
5212204,Jussara/GO,GO,Centro-Oeste,18478,18371,18266,1,52012,Rio Vermelho,5212204
5212253,Lagoa Santa/GO,GO,Centro-Oeste,1588,1621,1652,1,52015,Sudoeste I,5212253
5212303,Leopoldo de Bulhões/GO,GO,Centro-Oeste,7647,7651,7663,1,52002,Centro Sul,5212303
5212501,Luziânia/GO,GO,Centro-Oeste,208299,211508,214645,1,52004,Entorno Sul,5212501
5212600,Mairipotaba/GO,GO,Centro-Oeste,2368,2363,2358,1,52002,Centro Sul,5212600
5212709,Mambaí/GO,GO,Centro-Oeste,8882,9081,9277,1,52007,Nordeste II,5212709
5212808,Mara Rosa/GO,GO,Centro-Oeste,9503,9363,9234,1,52014,Serra da Mesa,5212808
5212907,Marzagão/GO,GO,Centro-Oeste,2236,2250,2263,1,52005,Estrada de Ferro,5212907
5212956,Matrinchã/GO,GO,Centro-Oeste,4351,4336,4321,1,52012,Rio Vermelho,5212956
5213004,Maurilândia/GO,GO,Centro-Oeste,14080,14327,14568,1,52015,Sudoeste I,5213004
5213053,Mimoso de Goiás/GO,GO,Centro-Oeste,2597,2583,2575,1,52018,São Patrício II,5213053
5213087,Minaçu/GO,GO,Centro-Oeste,29070,28793,28518,1,52008,Norte,5213087
5213103,Mineiros/GO,GO,Centro-Oeste,66801,68154,69477,1,52016,Sudoeste II,5213103
5213400,Moiporá/GO,GO,Centro-Oeste,1529,1501,1471,1,52009,Oeste I,5213400
5213509,Monte Alegre de Goiás/GO,GO,Centro-Oeste,8606,8684,8759,1,52006,Nordeste I,5213509
5213707,Montes Claros de Goiás/GO,GO,Centro-Oeste,8055,8047,8037,1,52009,Oeste I,5213707
5213756,Montividiu/GO,GO,Centro-Oeste,13396,13672,13935,1,52015,Sudoeste I,5213756
5213772,Montividiu do Norte/GO,GO,Centro-Oeste,4479,4509,4538,1,52008,Norte,5213772
5213806,Morrinhos/GO,GO,Centro-Oeste,46136,46548,46955,1,52017,Sul,5213806
5213855,Morro Agudo de Goiás/GO,GO,Centro-Oeste,2248,2232,2217,1,52013,São Patrício I,5213855
5213905,Mossâmedes/GO,GO,Centro-Oeste,4290,4206,4120,1,52012,Rio Vermelho,5213905
5214002,Mozarlândia/GO,GO,Centro-Oeste,15659,15870,16077,1,52012,Rio Vermelho,5214002
5214051,Mundo Novo/GO,GO,Centro-Oeste,4887,4713,4540,1,52008,Norte,5214051
5214101,Mutunópolis/GO,GO,Centro-Oeste,3778,3764,3749,1,52008,Norte,5214101
5214408,Nazário/GO,GO,Centro-Oeste,9142,9260,9375,1,52001,Central,5214408
5214507,Nerópolis/GO,GO,Centro-Oeste,29850,30395,30931,0,52001,Central,5214507
5214606,Niquelândia/GO,GO,Centro-Oeste,46388,46730,47064,1,52014,Serra da Mesa,5214606
5214705,Nova América/GO,GO,Centro-Oeste,2352,2357,2362,1,52013,São Patrício I,5214705
5214804,Nova Aurora/GO,GO,Centro-Oeste,2210,2222,2236,1,52005,Estrada de Ferro,5214804
5214838,Nova Crixás/GO,GO,Centro-Oeste,12869,12945,13020,1,52012,Rio Vermelho,5214838
5214861,Nova Glória/GO,GO,Centro-Oeste,8164,8112,8063,1,52013,São Patrício I,5214861
5214879,Nova Iguaçu de Goiás/GO,GO,Centro-Oeste,2929,2934,2939,1,52014,Serra da Mesa,5214879
5214903,Nova Roma/GO,GO,Centro-Oeste,3264,3236,3208,1,52007,Nordeste II,5214903
5215009,Nova Veneza/GO,GO,Centro-Oeste,9853,10018,10193,0,52001,Central,5215009
5215207,Novo Brasil/GO,GO,Centro-Oeste,2913,2843,2775,1,52009,Oeste I,5215207
5215231,Novo Gama/GO,GO,Centro-Oeste,115711,117703,119649,1,52004,Entorno Sul,5215231
5215256,Novo Planalto/GO,GO,Centro-Oeste,4495,4544,4592,1,52008,Norte,5215256
5215306,Orizona/GO,GO,Centro-Oeste,15615,15725,15834,1,52002,Centro Sul,5215306
5215405,Ouro Verde de Goiás/GO,GO,Centro-Oeste,3759,3723,3679,1,52001,Central,5215405
5215504,Ouvidor/GO,GO,Centro-Oeste,6667,6782,6895,1,52005,Estrada de Ferro,5215504
5215603,Padre Bernardo/GO,GO,Centro-Oeste,33835,34430,35011,1,52018,São Patrício II,5215603
