type,name,lat,lon,total,total_per_100k_inhabitants
1,Tobias Barreto/SE,-11.1881379,-38.0031845,4841,9157.98036
D1,Tobias Barreto/SE,-11.1881379,-38.0031845,99,187.28363
1,Tocantins/MG,-21.1738872,-43.0207206,2699,16095.17562
D1,Tocantins/MG,-21.1738872,-43.0207206,49,292.20586
1,Tocantinópolis/TO,-6.3280931,-47.4217673,2751,12055.21472
D1,Tocantinópolis/TO,-6.3280931,-47.4217673,57,249.78089
1,Tocantínia/TO,-9.563198,-48.374104,1099,14295.00520
D1,Tocantínia/TO,-9.563198,-48.374104,13,169.09469
1,Tocos do Moji/MG,-22.3710937,-46.0966397,575,13966.48045
D1,Tocos do Moji/MG,-22.3710937,-46.0966397,9,218.60578
1,Toledo/MG,-22.7433969,-46.3735044,703,11095.32828
D1,Toledo/MG,-22.7433969,-46.3735044,33,520.83333
1,Toledo/PR,-24.7222438,-53.7402476,30237,20910.64377
D1,Toledo/PR,-24.7222438,-53.7402476,468,323.64921
1,Tomar do Geru/SE,-11.3752475,-37.8413399,1101,8135.06724
D1,Tomar do Geru/SE,-11.3752475,-37.8413399,27,199.49756
1,Tomazina/PR,-23.7777942,-49.9546482,1142,14833.09521
D1,Tomazina/PR,-23.7777942,-49.9546482,29,376.67230
1,Tombos/MG,-20.910556,-42.026389,1063,13835.74125
D1,Tombos/MG,-20.910556,-42.026389,19,247.29923
1,Tomé-Açu/PA,-2.4166306,-48.1522907,3374,5222.58684
D1,Tomé-Açu/PA,-2.4166306,-48.1522907,91,140.85815
1,Tonantins/AM,-2.86261,-67.7735482,1582,8309.69640
D1,Tonantins/AM,-2.86261,-67.7735482,40,210.10610
1,Toritama/PE,-8.0083743,-36.058776,1722,3656.98267
D1,Toritama/PE,-8.0083743,-36.058776,46,97.68943
1,Torixoréu/MT,-16.200591,-52.557097,808,23171.78090
D1,Torixoréu/MT,-16.200591,-52.557097,22,630.91483
1,Toropi/RS,-29.478246,-54.224398,349,12677.07955
D1,Toropi/RS,-29.478246,-54.224398,12,435.88812
1,Torre de Pedra/SP,-23.2478026,-48.1941034,187,7689.14474
D1,Torre de Pedra/SP,-23.2478026,-48.1941034,11,452.30263
1,Torres/RS,-29.3373663,-49.7299648,7501,19047.25629
D1,Torres/RS,-29.3373663,-49.7299648,114,289.47970
1,Torrinha/SP,-22.4302536,-48.1690653,1710,16930.69307
D1,Torrinha/SP,-22.4302536,-48.1690653,22,217.82178
1,Touros/RN,-5.1998625,-35.4595051,1630,4834.49994
D1,Touros/RN,-5.1998625,-35.4595051,32,94.91043
1,Trabiju/SP,-22.0410733,-48.3350302,225,12842.46575
D1,Trabiju/SP,-22.0410733,-48.3350302,3,171.23288
1,Tracuateua/PA,-1.0765338,-46.9030822,751,2380.42410
D1,Tracuateua/PA,-1.0765338,-46.9030822,25,79.24181
1,Tracunhaém/PE,-7.8027253,-35.238498,317,2287.81755
D1,Tracunhaém/PE,-7.8027253,-35.238498,24,173.21016
1,Traipu/AL,-9.967583,-37.0015357,669,2394.93091
D1,Traipu/AL,-9.967583,-37.0015357,24,85.91680
1,Trairi/CE,-3.2741504,-39.2649188,2563,4524.03227
D1,Trairi/CE,-3.2741504,-39.2649188,99,174.74803
1,Trairão/PA,-4.700551,-55.9972165,1470,7599.25558
D1,Trairão/PA,-4.700551,-55.9972165,27,139.57816
1,Trajano de Moraes/RJ,-22.0637911,-42.0644414,1029,9659.25092
D1,Trajano de Moraes/RJ,-22.0637911,-42.0644414,5,46.93514
1,Tramandaí/RS,-29.9855339,-50.1316076,8809,16463.26649
D1,Tramandaí/RS,-29.9855339,-50.1316076,229,427.98139
1,Travesseiro/RS,-29.2977561,-52.0562096,284,12183.61218
D1,Travesseiro/RS,-29.2977561,-52.0562096,8,343.20034
1,Tremedal/BA,-14.9772387,-41.4110979,817,5107.52688
D1,Tremedal/BA,-14.9772387,-41.4110979,17,106.27657
1,Tremembé/SP,-23.412211499999998,-46.5877997,2751,5704.15526
D1,Tremembé/SP,-23.412211499999998,-46.5877997,57,118.18860
1,Treviso/SC,-28.5153879,-49.4582122,940,23488.25587
D1,Treviso/SC,-28.5153879,-49.4582122,13,324.83758
1,Treze Tílias/SC,-26.9996788,-51.4073067,1063,13062.17744
D1,Treze Tílias/SC,-26.9996788,-51.4073067,15,184.32047
1,Treze de Maio/SC,-28.5574415,-49.1447586,1292,18186.93694
D1,Treze de Maio/SC,-28.5574415,-49.1447586,16,225.22523
1,Trindade do Sul/RS,-27.5218951,-52.8986017,1092,18889.46549
D1,Trindade do Sul/RS,-27.5218951,-52.8986017,18,311.36482
1,Trindade/GO,-16.6549924,-49.4876203,16821,12742.60261
D1,Trindade/GO,-16.6549924,-49.4876203,520,393.92149
1,Trindade/PE,-7.759,-40.26472,2115,6799.98714
D1,Trindade/PE,-7.759,-40.26472,59,189.69231
1,Triunfo Potiguar/RN,-5.866913,-37.1857379,381,11924.88263
D1,Triunfo Potiguar/RN,-5.866913,-37.1857379,3,93.89671
1,Triunfo/PB,-6.5790424,-38.5969865,1178,12435.34255
D1,Triunfo/PB,-6.5790424,-38.5969865,21,221.68268
1,Triunfo/PE,-7.8362959,-38.1042617,1109,7280.72479
D1,Triunfo/PE,-7.8362959,-38.1042617,22,144.43277
1,Triunfo/RS,-29.9407972,-51.7191859,3082,10219.17172
D1,Triunfo/RS,-29.9407972,-51.7191859,93,308.36566
1,Trizidela do Vale/MA,-4.5694816,-44.6144214,1800,8099.71651
D1,Trizidela do Vale/MA,-4.5694816,-44.6144214,38,170.99402
1,Trombas/GO,-13.5078899,-48.74171,494,14126.39405
D1,Trombas/GO,-13.5078899,-48.74171,8,228.76752
1,Trombudo Central/SC,-27.3040981,-49.79316,1427,19011.45750
D1,Trombudo Central/SC,-27.3040981,-49.79316,28,373.03491
1,Três Arroios/RS,-27.4995057,-52.149354,246,9389.31298
D1,Três Arroios/RS,-27.4995057,-52.149354,2,76.33588
1,Três Barras do Paraná/PR,-25.4212699,-53.1837577,1716,14257.22832
D1,Três Barras do Paraná/PR,-25.4212699,-53.1837577,59,490.19608
1,Três Barras/SC,-26.105632,-50.319692,2551,13112.31046
D1,Três Barras/SC,-26.105632,-50.319692,72,370.08481
1,Três Cachoeiras/RS,-29.4521243,-49.9190608,1297,11607.30267
D1,Três Cachoeiras/RS,-29.4521243,-49.9190608,27,241.63236
1,Três Corações/MG,-21.695625,-45.2543675,10872,13495.36376
D1,Três Corações/MG,-21.695625,-45.2543675,268,332.66717
1,Três Coroas/RS,-29.5155023,-50.7770635,3400,11745.19829
D1,Três Coroas/RS,-29.5155023,-50.7770635,76,262.53973
1,Três Forquilhas/RS,-29.5375482,-50.0650535,478,18085.50889
D1,Três Forquilhas/RS,-29.5375482,-50.0650535,7,264.85055
1,Três Fronteiras/SP,-20.234355,-50.890528,890,15198.08743
D1,Três Fronteiras/SP,-20.234355,-50.890528,35,597.67760
1,Três Lagoas/MS,-20.7866799,-51.7061247,20767,16595.41143
D1,Três Lagoas/MS,-20.7866799,-51.7061247,514,410.74982
1,Três Marias/MG,-18.204795,-45.247289,2922,8837.94084
D1,Três Marias/MG,-18.204795,-45.247289,81,244.99425
1,Três Palmeiras/RS,-27.6166217,-52.8412626,703,16611.53119
D1,Três Palmeiras/RS,-27.6166217,-52.8412626,18,425.33081
1,Três Passos/RS,-27.4556106,-53.9294399,3161,13282.07068
D1,Três Passos/RS,-27.4556106,-53.9294399,69,289.92815
1,Três Pontas/MG,-21.3686224,-45.5122937,8102,14182.43563
D1,Três Pontas/MG,-21.3686224,-45.5122937,168,294.08161
1,Três Ranchos/GO,-18.3538969,-47.775977,344,12155.47703
D1,Três Ranchos/GO,-18.3538969,-47.775977,13,459.36396
1,Três Rios/RJ,-22.1167884,-43.2087226,11687,14171.55745
D1,Três Rios/RJ,-22.1167884,-43.2087226,280,339.52563
1,Três de Maio/RS,-27.7799415,-54.2356626,3861,16191.39478
D1,Três de Maio/RS,-27.7799415,-54.2356626,45,188.71089
1,Tubarão/SC,-28.471488,-49.014132,23525,21956.63739
D1,Tubarão/SC,-28.471488,-49.014132,482,449.86607
1,Tucano/BA,-10.963517,-38.785957,3667,7203.89761
D1,Tucano/BA,-10.963517,-38.785957,65,127.69385
1,Tucumã/PA,-6.7517239,-51.1507941,5101,12545.19072
D1,Tucumã/PA,-6.7517239,-51.1507941,85,209.04552
1,Tucunduva/RS,-27.6581837,-54.4416605,944,16821.09765
D1,Tucunduva/RS,-27.6581837,-54.4416605,19,338.56023
1,Tucuruí/PA,-3.7738509,-49.6708204,8707,7467.08975
D1,Tucuruí/PA,-3.7738509,-49.6708204,274,234.98135
1,Tufilândia/MA,-3.6734127,-45.6357014,351,5981.59509
D1,Tufilândia/MA,-3.6734127,-45.6357014,6,102.24949
1,Tuiuti/SP,-22.819324,-46.6937627,731,10357.04165
D1,Tuiuti/SP,-22.819324,-46.6937627,3,42.50496
1,Tumiritinga/MG,-18.976946,-41.645851,603,8871.56098
D1,Tumiritinga/MG,-18.976946,-41.645851,14,205.97322
1,Tunas do Paraná/PR,-24.9761456,-49.0854528,816,8803.53868
D1,Tunas do Paraná/PR,-24.9761456,-49.0854528,23,248.13896
1,Tunas/RS,-29.1053032,-52.9569329,307,6695.74700
D1,Tunas/RS,-29.1053032,-52.9569329,14,305.34351
1,Tuneiras do Oeste/PR,-23.8672329,-52.8749376,1230,14467.18419
D1,Tuneiras do Oeste/PR,-23.8672329,-52.8749376,24,282.28652
1,Tuntum/MA,-5.2630885,-44.6448502,2344,5548.97969
D1,Tuntum/MA,-5.2630885,-44.6448502,22,52.08087
1,Tunápolis/SC,-26.97073,-53.6382084,1290,28622.14333
D1,Tunápolis/SC,-26.97073,-53.6382084,10,221.87708
1,Tupaciguara/MG,-18.5932122,-48.6999014,3578,14050.10602
D1,Tupaciguara/MG,-18.5932122,-48.6999014,116,455.50931
1,Tupanatinga/PE,-8.7542378,-37.3398733,987,3551.25391
D1,Tupanatinga/PE,-8.7542378,-37.3398733,12,43.17634
1,Tupanci do Sul/RS,-27.9239665,-51.5377991,149,10297.16655
D1,Tupanci do Sul/RS,-27.9239665,-51.5377991,3,207.32550
1,Tupanciretã/RS,-29.0798756,-53.8386668,2948,12190.88578
D1,Tupanciretã/RS,-29.0798756,-53.8386668,53,219.17128
1,Tupandi/RS,-29.4779269,-51.4209232,962,19167.16477
D1,Tupandi/RS,-29.4779269,-51.4209232,14,278.94003
1,Tuparendi/RS,-27.7622992,-54.4829323,1270,16429.49547
D1,Tuparendi/RS,-27.7622992,-54.4829323,17,219.92238
1,Tuparetama/PE,-7.6010116,-37.3114417,692,8371.64287
D1,Tuparetama/PE,-7.6010116,-37.3114417,28,338.73699
1,Tupi Paulista/SP,-21.3861914,-51.5761284,1715,10944.47990
D1,Tupi Paulista/SP,-21.3861914,-51.5761284,49,312.69943
1,Tupirama/TO,-8.9746528,-48.1887392,263,13473.36066
D1,Tupirama/TO,-8.9746528,-48.1887392,2,102.45902
1,Tupiratins/TO,-8.3996247,-48.1299635,205,7360.86176
D1,Tupiratins/TO,-8.3996247,-48.1299635,3,107.71993
1,Tupã/SP,-21.9348631,-50.5135113,7255,11056.92296
D1,Tupã/SP,-21.9348631,-50.5135113,277,422.15957
1,Tupãssi/PR,-24.6345,-53.509125,978,12066.62554
D1,Tupãssi/PR,-24.6345,-53.509125,23,283.77545
1,Turiaçu/MA,-1.6710652,-45.3684095,323,901.95750
D1,Turiaçu/MA,-1.6710652,-45.3684095,7,19.54707
1,Turilândia/MA,-2.2226922,-45.3061308,908,3477.32843
D1,Turilândia/MA,-2.2226922,-45.3061308,11,42.12623
1,Turiúba/SP,-20.9491284,-50.1082011,185,9140.31621
D1,Turiúba/SP,-20.9491284,-50.1082011,4,197.62846
1,Turmalina/MG,-17.286102,-42.7312574,1924,9487.17949
D1,Turmalina/MG,-17.286102,-42.7312574,22,108.48126
1,Turmalina/SP,-20.0530658,-50.4763212,236,14157.16857
D1,Turmalina/SP,-20.0530658,-50.4763212,5,299.94001
1,Tururu/CE,-3.5985489,-39.4358101,1534,9247.64890
D1,Tururu/CE,-3.5985489,-39.4358101,38,229.08126
1,Turuçu/RS,-31.4191603,-52.1765159,346,10152.58216
D1,Turuçu/RS,-31.4191603,-52.1765159,8,234.74178
1,Turvelândia/GO,-17.8510524,-50.3051683,976,17918.12007
D1,Turvelândia/GO,-17.8510524,-50.3051683,16,293.73967
1,Turvo/PR,-25.043933,-51.5392172,2670,20574.86322
D1,Turvo/PR,-25.043933,-51.5392172,36,277.41389
1,Turvo/SC,-28.9277445,-49.6792206,2693,20588.68502
D1,Turvo/SC,-28.9277445,-49.6792206,33,252.29358
1,Turvolândia/MG,-21.875556,-45.786944,560,10982.54560
D1,Turvolândia/MG,-21.875556,-45.786944,13,254.95195
1,Turvânia/GO,-16.6120126,-50.1352075,821,18139.63765
D1,Turvânia/GO,-16.6120126,-50.1352075,26,574.45868
1,Tutóia/MA,-2.761413,-42.275531,1678,2800.07342
D1,Tutóia/MA,-2.761413,-42.275531,51,85.10354
1,Uarini/AM,-2.9827061,-65.1578615,1996,14423.00744
D1,Uarini/AM,-2.9827061,-65.1578615,26,187.87485
1,Uauá/BA,-9.8384079,-39.4793914,3164,13188.27894
D1,Uauá/BA,-9.8384079,-39.4793914,57,237.58910
1,Ubaitaba/BA,-14.3117771,-39.3226605,1342,7196.86813
D1,Ubaitaba/BA,-14.3117771,-39.3226605,45,241.32568
1,Ubajara/CE,-3.8534468,-40.9185642,2148,6085.84785
D1,Ubajara/CE,-3.8534468,-40.9185642,42,118.99703
1,Ubaporanga/MG,-19.6344637,-42.1073048,1616,12913.53684
D1,Ubaporanga/MG,-19.6344637,-42.1073048,38,303.65990
1,Ubarana/SP,-21.1637674,-49.7167796,1123,17308.87793
D1,Ubarana/SP,-21.1637674,-49.7167796,18,277.43527
1,Ubatuba/SP,-23.433162,-45.083415,8176,8808.54135
D1,Ubatuba/SP,-23.433162,-45.083415,138,148.67646
1,Ubatã/BA,-14.212002,-39.5245924,2074,7547.03250
D1,Ubatã/BA,-14.212002,-39.5245924,50,181.94389
1,Ubaí/MG,-16.2925001,-44.7823835,672,5307.63763
D1,Ubaí/MG,-16.2925001,-44.7823835,1,7.89827
1,Ubaíra/BA,-13.2616682,-39.6612866,1320,6646.52568
D1,Ubaíra/BA,-13.2616682,-39.6612866,30,151.05740
1,Uberaba/MG,-19.750833,-47.936666,55868,16418.38855
D1,Uberaba/MG,-19.750833,-47.936666,1401,411.72339
1,Uberlândia/MG,-18.9188041,-48.2767837,139444,19734.58704
D1,Uberlândia/MG,-18.9188041,-48.2767837,3195,452.16722
1,Ubirajara/SP,-22.5261054,-49.6635412,568,11764.70588
D1,Ubirajara/SP,-22.5261054,-49.6635412,11,227.83761
1,Ubiratã/PR,-24.542725,-52.9899678,2536,12187.03446
D1,Ubiratã/PR,-24.542725,-52.9899678,99,475.75568
1,Ubiretama/RS,-28.0455687,-54.68158,265,13575.81967
D1,Ubiretama/RS,-28.0455687,-54.68158,3,153.68852
1,Ubá/MG,-21.12,-42.942777,16388,13888.72410
D1,Ubá/MG,-21.12,-42.942777,335,283.91034
1,Uchoa/SP,-20.951106,-49.171295,1476,14483.36768
D1,Uchoa/SP,-20.951106,-49.171295,30,294.37739
1,Uibaí/BA,-11.3349074,-42.1305245,1023,7362.89046
D1,Uibaí/BA,-11.3349074,-42.1305245,25,179.93378
1,Uiramutã/RR,4.5953692,-60.1598862,1207,10958.77973
D1,Uiramutã/RR,4.5953692,-60.1598862,22,199.74578
1,Uirapuru/GO,-14.2842502,-49.9195999,315,11134.67656
D1,Uirapuru/GO,-14.2842502,-49.9195999,9,318.13362
1,Uiraúna/PB,-6.521424,-38.4120654,950,6186.50690
D1,Uiraúna/PB,-6.521424,-38.4120654,30,195.36338
1,Ulianópolis/PA,-3.7575266,-47.5009377,2658,4267.41162
D1,Ulianópolis/PA,-3.7575266,-47.5009377,28,44.95392
1,Umari/CE,-6.6465102,-38.6995155,550,7105.94315
D1,Umari/CE,-6.6465102,-38.6995155,13,167.95866
1,Umarizal/RN,-5.9855161,-37.8185889,1811,17272.29375
D1,Umarizal/RN,-5.9855161,-37.8185889,21,200.28612
1,Umbaúba/SE,-11.3826792,-37.6565562,2149,8329.45736
D1,Umbaúba/SE,-11.3826792,-37.6565562,42,162.79070
1,Umburanas/BA,-10.7290788,-41.3221813,779,3979.97241
D1,Umburanas/BA,-10.7290788,-41.3221813,10,51.09079
1,Umburatiba/MG,-17.2548062,-40.5708064,272,10534.46940
D1,Umburatiba/MG,-17.2548062,-40.5708064,3,116.18900
1,Umbuzeiro/PB,-7.696494,-35.6666231,584,5890.65967
D1,Umbuzeiro/PB,-7.696494,-35.6666231,14,141.21444
1,Umirim/CE,-3.6777738,-39.348725,984,4925.91109
D1,Umirim/CE,-3.6777738,-39.348725,41,205.24630
1,Umuarama/PR,-23.7617057,-53.3079895,21894,19304.15462
D1,Umuarama/PR,-23.7617057,-53.3079895,353,311.24356
1,Una/BA,-15.2921699,-39.0744599,1720,9498.56417
D1,Una/BA,-15.2921699,-39.0744599,46,254.03137
1,Unaí/MG,-16.3628767,-46.892413,16278,19047.28473
D1,Unaí/MG,-16.3628767,-46.892413,277,324.12445
1,Uniflor/PR,-23.0853871,-52.1584403,187,7129.24133
D1,Uniflor/PR,-23.0853871,-52.1584403,3,114.37286
1,Unistalda/RS,-29.0476115,-55.1503792,193,8369.47095
D1,Unistalda/RS,-29.0476115,-55.1503792,4,173.46054
1,União Paulista/SP,-20.8878168,-49.8986804,230,12195.12195
D1,União Paulista/SP,-20.8878168,-49.8986804,6,318.13362
1,União da Serra/RS,-28.7531756,-52.0152854,93,8579.33579
D1,União da Serra/RS,-28.7531756,-52.0152854,1,92.25092
1,União da Vitória/PR,-26.228596,-51.0869796,8731,14976.50005
D1,União da Vitória/PR,-26.228596,-51.0869796,147,252.15273
1,União de Minas/MG,-19.5306,-50.335,449,10527.54982
D1,União de Minas/MG,-19.5306,-50.335,8,187.57327
1,União do Oeste/SC,-26.7642155,-52.8515985,499,21108.29103
D1,União do Oeste/SC,-26.7642155,-52.8515985,12,507.61421
1,União do Sul/MT,-11.5308712,-54.3695643,738,21360.34732
D1,União do Sul/MT,-11.5308712,-54.3695643,16,463.09696
1,União dos Palmares/AL,-9.1576807,-36.0342251,2774,4205.38787
D1,União dos Palmares/AL,-9.1576807,-36.0342251,86,130.37612
1,União/PI,-4.5892553,-42.8593348,2405,5386.45882
D1,União/PI,-4.5892553,-42.8593348,65,145.57997
1,Upanema/RN,-5.6431701,-37.2625341,1404,9399.47781
D1,Upanema/RN,-5.6431701,-37.2625341,19,127.20091
1,Urandi/BA,-14.7680766,-42.6573988,860,5158.34933
D1,Urandi/BA,-14.7680766,-42.6573988,9,53.98273
1,Uraí/PR,-23.199997,-50.793873,965,8590.75937
D1,Uraí/PR,-23.199997,-50.793873,34,302.67960
1,Urbano Santos/MA,-3.2036233,-43.3929106,1870,5534.01793
D1,Urbano Santos/MA,-3.2036233,-43.3929106,38,112.45598
1,Uru/SP,-21.7846064,-49.2819702,171,14973.73030
D1,Uru/SP,-21.7846064,-49.2819702,5,437.82837
1,Uruana de Minas/MG,-16.0628,-46.2556,314,9643.73464
D1,Uruana de Minas/MG,-16.0628,-46.2556,4,122.85012
1,Uruana/GO,-15.4998907,-49.6870172,2045,14824.21167
D1,Uruana/GO,-15.4998907,-49.6870172,42,304.45814
1,Uruará/PA,-3.7185381,-53.738549,2850,6278.22447
D1,Uruará/PA,-3.7185381,-53.738549,81,178.43375
1,Uruaçu/GO,-14.5244164,-49.1510022,6964,16923.45079
D1,Uruaçu/GO,-14.5244164,-49.1510022,154,374.24058
1,Urubici/SC,-28.015663,-49.592547,750,6630.71346
D1,Urubici/SC,-28.015663,-49.592547,27,238.70568
1,Uruburetama/CE,-3.6235302,-39.5050697,1883,8473.20344
D1,Uruburetama/CE,-3.6235302,-39.5050697,59,265.49071
1,Urucará/AM,-2.537073,-57.7590254,2606,16280.37733
D1,Urucará/AM,-2.537073,-57.7590254,54,337.35241
1,Urucuia/MG,-16.1266994,-45.7393046,647,3703.49170
D1,Urucuia/MG,-16.1266994,-45.7393046,7,40.06869
1,Urucurituba/AM,-3.1304332,-58.1549157,3117,12934.68338
D1,Urucurituba/AM,-3.1304332,-58.1549157,36,149.38999
1,Urucânia/MG,-20.350833,-42.739444,1126,10897.12571
D1,Urucânia/MG,-20.350833,-42.739444,29,280.65421
1,Uruguaiana/RS,-29.7564894,-57.0867197,15319,12084.47060
D1,Uruguaiana/RS,-29.7564894,-57.0867197,461,363.66218
1,Uruoca/CE,-3.3147591,-40.558957,1760,12582.21333
D1,Uruoca/CE,-3.3147591,-40.558957,31,221.61853
1,Urupema/SC,-27.9557716,-49.875957,296,12066.85691
D1,Urupema/SC,-27.9557716,-49.875957,3,122.29923
1,Urupá/RO,-11.1256535,-62.3704203,1579,14249.61646
D1,Urupá/RO,-11.1256535,-62.3704203,32,288.78260
1,Urupês/SP,-21.2027026,-49.2921996,887,6351.59327
D1,Urupês/SP,-21.2027026,-49.2921996,47,336.55567
1,Urussanga/SC,-28.5191381,-49.3201776,4447,20761.94033
D1,Urussanga/SC,-28.5191381,-49.3201776,70,326.81264
1,Urutaí/GO,-17.4640633,-48.2021071,279,9129.58115
D1,Urutaí/GO,-17.4640633,-48.2021071,6,196.33508
1,Uruçuca/BA,-14.5913092,-39.2862094,2230,10978.73178
D1,Uruçuca/BA,-14.5913092,-39.2862094,74,364.31666
1,Uruçuí/PI,-7.2363099,-44.555387,4080,18762.07119
D1,Uruçuí/PI,-7.2363099,-44.555387,66,303.50409
1,Urânia/SP,-20.244491,-50.6450868,1548,16964.38356
D1,Urânia/SP,-20.244491,-50.6450868,41,449.31507
1,Utinga/BA,-12.0781018,-41.090787,1718,8887.73927
D1,Utinga/BA,-12.0781018,-41.090787,17,87.94620
1,Vacaria/RS,-28.5102901,-50.9356044,10851,16215.85271
D1,Vacaria/RS,-28.5102901,-50.9356044,223,333.25363
1,Vale Real/RS,-29.391944,-51.255859,924,15282.83162
D1,Vale Real/RS,-29.391944,-51.255859,13,215.01819
1,Vale Verde/RS,-29.7830651,-52.1843582,290,8212.97083
D1,Vale Verde/RS,-29.7830651,-52.1843582,6,169.92353
1,Vale de São Domingos/MT,-15.2966987,-59.065637,401,12836.10755
D1,Vale de São Domingos/MT,-15.2966987,-59.065637,9,288.09219
1,Vale do Anari/RO,-9.8580807,-62.1741423,1388,12022.52057
D1,Vale do Anari/RO,-9.8580807,-62.1741423,25,216.54396
1,Vale do Paraíso/RO,-10.4266959,-62.1300904,976,15038.52080
D1,Vale do Paraíso/RO,-10.4266959,-62.1300904,27,416.02465
1,Vale do Sol/RS,-29.6036459,-52.6867334,954,8035.03748
D1,Vale do Sol/RS,-29.6036459,-52.6867334,20,168.44942
1,Valente/BA,-11.4127335,-39.4627304,2865,9841.64062
D1,Valente/BA,-11.4127335,-39.4627304,28,96.18357
1,Valentim Gentil/SP,-20.4226107,-50.0861511,2631,19159.62715
D1,Valentim Gentil/SP,-20.4226107,-50.0861511,69,502.47597
1,Valença do Piauí/PI,-6.4048149,-41.7382812,2174,10382.04394
D1,Valença do Piauí/PI,-6.4048149,-41.7382812,72,343.83954
1,Valença/BA,-13.3723582,-39.0694243,8172,8349.59590
D1,Valença/BA,-13.3723582,-39.0694243,142,145.08598
1,Valença/RJ,-22.2461028,-43.6996917,6483,8397.45084
D1,Valença/RJ,-22.2461028,-43.6996917,212,274.60428
1,Valinhos/SP,-22.97056,-46.99583,15799,11863.87222
D1,Valinhos/SP,-22.97056,-46.99583,437,328.15445
1,Valparaíso de Goiás/GO,-16.0686394,-47.9764907,19118,10879.80879
D1,Valparaíso de Goiás/GO,-16.0686394,-47.9764907,414,235.60209
1,Valparaíso/SP,-21.2237832,-50.8669778,3130,11526.84687
D1,Valparaíso/SP,-21.2237832,-50.8669778,83,305.66399
1,Vanini/RS,-28.4762692,-51.8452978,360,16901.40845
D1,Vanini/RS,-28.4762692,-51.8452978,3,140.84507
1,Vargem Alegre/MG,-19.6070413,-42.2997922,445,6888.54489
D1,Vargem Alegre/MG,-19.6070413,-42.2997922,17,263.15789
1,Vargem Alta/ES,-20.6742303,-41.010615,2863,13146.29443
D1,Vargem Alta/ES,-20.6742303,-41.010615,47,215.81412
1,Vargem Bonita/MG,-20.3282116,-46.3668419,348,16238.91741
D1,Vargem Bonita/MG,-20.3282116,-46.3668419,4,186.65422
1,Vargem Bonita/SC,-27.005456,-51.740238,898,20358.19542
D1,Vargem Bonita/SC,-27.005456,-51.740238,8,181.36477
1,Vargem Grande Paulista/SP,-23.599338,-47.022038,3355,6176.93087
D1,Vargem Grande Paulista/SP,-23.599338,-47.022038,114,209.88677
1,Vargem Grande do Rio Pardo/MG,-15.4027415,-42.311441,604,11972.24975
D1,Vargem Grande do Rio Pardo/MG,-15.4027415,-42.311441,4,79.28642
1,Vargem Grande do Sul/SP,-21.832194,-46.891286,3291,7588.54455
D1,Vargem Grande do Sul/SP,-21.832194,-46.891286,107,246.72570
1,Vargem Grande/MA,-3.5443611,-43.9149128,2189,3786.34563
D1,Vargem Grande/MA,-3.5443611,-43.9149128,35,60.54002
1,Vargem/SC,-27.4909659,-50.9781096,673,28194.38626
D1,Vargem/SC,-27.4909659,-50.9781096,4,167.57436
1,Vargem/SP,-22.8902379,-46.4145366,422,3892.27080
D1,Vargem/SP,-22.8902379,-46.4145366,10,92.23391
1,Vargeão/SC,-26.861277,-52.1544966,369,10339.03054
D1,Vargeão/SC,-26.861277,-52.1544966,9,252.17148
1,Varginha/MG,-21.5565914,-45.4340674,21824,15859.54305
D1,Varginha/MG,-21.5565914,-45.4340674,353,256.52578
1,Varjota/CE,-4.1958345,-40.4735305,2804,15140.38877
D1,Varjota/CE,-4.1958345,-40.4735305,32,172.78618
1,Varjão de Minas/MG,-18.3791473,-46.030627,822,11361.43746
D1,Varjão de Minas/MG,-18.3791473,-46.030627,15,207.32550
1,Varjão/GO,-17.045397,-49.632599,634,16476.09148
D1,Varjão/GO,-17.045397,-49.632599,14,363.82536
1,Varre-Sai/RJ,-20.9308869,-41.8685772,2965,26454.31834
D1,Varre-Sai/RJ,-20.9308869,-41.8685772,11,98.14418
1,Varzedo/BA,-12.9755592,-39.3943596,665,7613.92260
D1,Varzedo/BA,-12.9755592,-39.3943596,6,68.69705
1,Varzelândia/MG,-15.701667,-44.027223,787,4079.83411
D1,Varzelândia/MG,-15.701667,-44.027223,31,160.70503
1,Vassouras/RJ,-22.4040394,-43.6633853,3871,10388.59965
D1,Vassouras/RJ,-22.4040394,-43.6633853,138,370.35049
1,Vazante/MG,-17.9896107,-46.9003899,3347,16175.33346
D1,Vazante/MG,-17.9896107,-46.9003899,66,318.96385
1,Venda Nova do Imigrante/ES,-20.3325787,-41.1295842,5165,19710.73119
D1,Venda Nova do Imigrante/ES,-20.3325787,-41.1295842,57,217.52404
1,Venha-Ver/RN,-6.3205332,-38.4898965,352,8317.58034
D1,Venha-Ver/RN,-6.3205332,-38.4898965,5,118.14745
1,Ventania/PR,-24.2475124,-50.2438695,1326,10809.48887
D1,Ventania/PR,-24.2475124,-50.2438695,52,423.90152
1,Venturosa/PE,-8.5765199,-36.876569,1550,8229.36023
D1,Venturosa/PE,-8.5765199,-36.876569,35,185.82426
