country,state,city,ibgeID,deaths,totalCases,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,_source,date,newCases,newDeaths,last_info_date
Brazil,BA,Cotegipe/BA,2909406,24,1206,174.46932,8767.08345,0.01990,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Cotia/SP,3513009,748,21941,290.05514,8508.15489,0.03409,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Cotiporã/RS,4305959,5,1263,130.75314,33028.24268,0.00396,MS,2022-06-03,0,0,2022-06-03
Brazil,MT,Cotriguaçu/MT,5103379,39,1782,188.25119,8601.63151,0.02189,MS,2022-06-03,0,0,2022-06-03
Brazil,TO,Couto Magalhães/TO,1706001,9,966,158.17223,16977.15290,0.00932,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Couto de Magalhães de Minas/MG,3120102,7,309,157.79982,6965.73490,0.02265,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Coxilha/RS,4305975,12,575,439.39949,21054.55877,0.02087,MS,2022-06-03,1,0,2022-06-03
Brazil,MS,Coxim/MS,5003306,124,6997,369.63067,20857.30468,0.01772,MS,2022-06-03,16,0,2022-06-03
Brazil,PB,Coxixola/PB,2504850,4,163,205.33881,8367.55647,0.02454,MS,2022-06-03,0,0,2022-06-03
Brazil,CE,Crateús/CE,2304103,243,16151,322.96221,21465.69025,0.01505,MS,2022-06-03,0,0,2022-06-03
Brazil,CE,Crato/CE,2304202,253,22507,188.92863,16807.18078,0.01124,MS,2022-06-03,13,0,2022-06-03
Brazil,SP,Cravinhos/SP,3513108,109,2236,303.97680,6235.70751,0.04875,MS,2022-06-03,0,0,2022-06-03
Brazil,BA,Cravolândia/BA,2909505,2,668,37.36921,12481.31540,0.00299,MS,2022-06-03,0,0,2022-06-03
Brazil,AL,Craíbas/AL,2702355,35,1438,143.46614,5894.40892,0.02434,MS,2022-06-03,0,0,2022-06-03
Brazil,SC,Criciúma/SC,4204608,726,52340,330.91302,23856.73198,0.01387,MS,2022-06-03,47,0,2022-06-03
Brazil,RS,Crissiumal/RS,4306007,26,2416,195.94544,18207.85289,0.01076,MS,2022-06-03,7,0,2022-06-03
Brazil,SP,Cristais Paulista/SP,3513207,17,1295,193.11598,14710.89401,0.01313,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Cristais/MG,3120201,32,2403,245.02297,18399.69372,0.01332,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Cristal do Sul/RS,4306072,2,662,70.42254,23309.85915,0.00302,MS,2022-06-03,1,0,2022-06-03
Brazil,RS,Cristal/RS,4306056,26,1945,320.15762,23950.25243,0.01337,MS,2022-06-03,0,0,2022-06-03
Brazil,GO,Cristalina/GO,5206206,128,7897,208.52000,12864.70636,0.01621,MS,2022-06-03,46,0,2022-06-03
Brazil,PI,Cristalândia do Piauí/PI,2203008,4,70,47.90419,838.32335,0.05714,MS,2022-06-03,0,0,2022-06-03
Brazil,TO,Cristalândia/TO,1706100,17,719,233.90204,9892.68024,0.02364,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Cristiano Otoni/MG,3120409,18,688,348.76962,13330.74985,0.02616,MS,2022-06-03,0,0,2022-06-03
Brazil,GO,Cristianópolis/GO,5206305,4,381,135.04389,12862.93045,0.01050,MS,2022-06-03,1,0,2022-06-03
Brazil,MG,Cristina/MG,3120508,10,1407,97.93360,13779.25766,0.00711,MS,2022-06-03,4,0,2022-06-03
Brazil,PI,Cristino Castro/PI,2203107,13,1059,124.23547,10120.41284,0.01228,MS,2022-06-03,0,0,2022-06-03
Brazil,SE,Cristinápolis/SE,2801702,32,959,176.00792,5274.73736,0.03337,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Cristália/MG,3120300,3,487,50.06676,8127.50334,0.00616,MS,2022-06-03,0,0,2022-06-03
Brazil,BA,Cristópolis/BA,2909703,10,1197,71.52564,8561.61934,0.00835,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Crisólita/MG,3120151,3,337,44.02700,4945.70003,0.00890,MS,2022-06-03,0,0,2022-06-03
Brazil,BA,Crisópolis/BA,2909604,18,629,84.82963,2964.32443,0.02862,MS,2022-06-03,0,0,2022-06-03
Brazil,TO,Crixás do Tocantins/TO,1706258,0,311,0.00000,17781.58948,0.00000,MS,2022-06-03,0,0,2022-06-03
Brazil,GO,Crixás/GO,5206404,69,4113,402.66106,24002.10084,0.01678,MS,2022-06-03,15,0,2022-06-03
Brazil,CE,Croatá/CE,2304236,18,1848,98.89567,10153.28828,0.00974,MS,2022-06-03,0,0,2022-06-03
Brazil,GO,Cromínia/GO,5206503,9,883,260.26605,25534.99132,0.01019,MS,2022-06-03,5,0,2022-06-03
Brazil,MG,Crucilândia/MG,3120607,8,1074,157.72871,21175.07886,0.00745,MS,2022-06-03,10,0,2022-06-03
Brazil,RS,Cruz Alta/RS,4306106,256,18114,429.81145,30412.51826,0.01413,MS,2022-06-03,9,0,2022-06-03
Brazil,PR,Cruz Machado/PR,4106803,27,2276,143.83124,12124.44066,0.01186,MS,2022-06-03,0,0,2022-06-03
Brazil,BA,Cruz das Almas/BA,2909802,76,7704,118.89304,12052.00006,0.00987,MS,2022-06-03,0,0,2022-06-03
Brazil,PB,Cruz do Espírito Santo/PB,2504900,28,1279,159.09995,7267.45838,0.02189,MS,2022-06-03,0,0,2022-06-03
Brazil,CE,Cruz/CE,2304251,61,4536,242.82473,18056.60603,0.01345,MS,2022-06-03,2,0,2022-06-03
Brazil,RS,Cruzaltense/RS,4306130,7,282,396.60057,15977.33711,0.02482,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Cruzeiro da Fortaleza/MG,3120706,8,775,219.11805,21227.06108,0.01032,MS,2022-06-03,0,0,2022-06-03
Brazil,PR,Cruzeiro do Iguaçu/PR,4106571,14,972,331.04753,22984.15701,0.01440,MS,2022-06-03,0,0,2022-06-03
Brazil,PR,Cruzeiro do Oeste/PR,4106605,93,4810,443.65996,22946.28375,0.01933,MS,2022-06-03,29,0,2022-06-03
Brazil,AC,Cruzeiro do Sul/AC,1200203,187,12334,208.33333,13741.08734,0.01516,MS,2022-06-03,0,0,2022-06-03
Brazil,PR,Cruzeiro do Sul/PR,4106704,12,1283,270.88036,28961.62528,0.00935,MS,2022-06-03,8,0,2022-06-03
Brazil,RS,Cruzeiro do Sul/RS,4306205,42,1968,337.15983,15798.34631,0.02134,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Cruzeiro/SP,3513405,108,6737,130.28530,8127.14880,0.01603,MS,2022-06-03,0,0,2022-06-03
Brazil,RN,Cruzeta/RN,2403004,15,1905,188.25301,23908.13253,0.00787,MS,2022-06-03,0,0,2022-06-03
Brazil,PR,Cruzmaltina/PR,4106852,8,780,276.62517,26970.95436,0.01026,MS,2022-06-03,2,0,2022-06-03
Brazil,SP,Cruzália/SP,3513306,6,216,296.88273,10687.77833,0.02778,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Cruzília/MG,3120805,49,2703,315.53867,17406.14334,0.01813,MS,2022-06-03,5,0,2022-06-03
Brazil,PB,Cubati/PB,2505006,16,761,203.40707,9674.54869,0.02102,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Cubatão/SP,3513504,542,16689,408.99178,12593.47575,0.03248,MS,2022-06-03,0,0,2022-06-03
Brazil,MT,Cuiabá/MT,5103403,3676,133520,589.46720,21410.68032,0.02753,MS,2022-06-03,25,1,2022-06-03
Brazil,PB,Cuitegi/PB,2505204,25,1137,370.48014,16849.43687,0.02199,MS,2022-06-03,0,0,2022-06-03
Brazil,PB,Cuité de Mamanguape/PB,2505238,16,343,251.57233,5393.08176,0.04665,MS,2022-06-03,0,0,2022-06-03
Brazil,PB,Cuité/PB,2505105,29,3008,142.63932,14795.14043,0.00964,MS,2022-06-03,0,0,2022-06-03
Brazil,RO,Cujubim/RO,1100940,45,4161,165.86193,15336.69972,0.01081,MS,2022-06-03,0,0,2022-06-03
Brazil,GO,Cumari/GO,5206602,12,665,425.53191,23581.56028,0.01805,MS,2022-06-03,14,0,2022-06-03
Brazil,PA,Cumaru do Norte/PA,1502764,12,1289,85.44574,9178.29678,0.00931,MS,2022-06-03,0,0,2022-06-03
Brazil,PE,Cumaru/PE,2604908,22,1142,231.72530,12028.64967,0.01926,MS,2022-06-03,0,0,2022-06-03
Brazil,SE,Cumbe/SE,2801900,4,362,99.80040,9031.93613,0.01105,MS,2022-06-03,0,0,2022-06-03
Brazil,SC,Cunha Porã/SC,4204707,27,1735,242.15247,15560.53812,0.01556,MS,2022-06-03,-1,0,2022-06-03
Brazil,SP,Cunha/SP,3513603,38,1050,177.79441,4912.74037,0.03619,MS,2022-06-03,0,0,2022-06-03
Brazil,SC,Cunhataí/SC,4204756,4,200,202.83976,10141.98783,0.02000,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Cuparaque/MG,3120839,11,972,218.86192,19339.43494,0.01132,MS,2022-06-03,0,0,2022-06-03
Brazil,PE,Cupira/PE,2605004,56,3464,231.05170,14292.19788,0.01617,MS,2022-06-03,0,0,2022-06-03
Brazil,BA,Curaçá/BA,2909901,41,1849,116.92571,5273.06431,0.02217,MS,2022-06-03,0,0,2022-06-03
Brazil,PI,Curimatá/PI,2203206,18,1212,157.05436,10574.99346,0.01485,MS,2022-06-03,0,0,2022-06-03
Brazil,PA,Curionópolis/PA,1502772,39,2611,219.54515,14698.26616,0.01494,MS,2022-06-03,0,0,2022-06-03
Brazil,PR,Curitiba/PR,4106902,8180,228743,416.55506,11648.41735,0.03576,MS,2022-06-03,157,1,2022-06-03
Brazil,SC,Curitibanos/SC,4204806,209,9242,522.01713,23083.64763,0.02261,MS,2022-06-03,7,0,2022-06-03
Brazil,PR,Curiúva/PR,4107009,37,2467,242.00406,16135.78390,0.01500,MS,2022-06-03,8,0,2022-06-03
Brazil,RN,Currais Novos/RN,2403103,101,6052,224.33477,13442.31709,0.01669,MS,2022-06-03,16,0,2022-06-03
Brazil,PI,Currais/PI,2203230,3,386,60.21678,7747.89241,0.00777,MS,2022-06-03,0,0,2022-06-03
Brazil,PI,Curral Novo do Piauí/PI,2203271,2,309,37.10575,5732.83859,0.00647,MS,2022-06-03,0,0,2022-06-03
Brazil,PB,Curral Velho/PB,2505303,1,672,39.87241,26794.25837,0.00149,MS,2022-06-03,0,0,2022-06-03
Brazil,PB,Curral de Cima/PB,2505279,4,776,76.79017,14897.29315,0.00515,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Curral de Dentro/MG,3120870,18,954,228.80386,12126.60480,0.01887,MS,2022-06-03,0,0,2022-06-03
Brazil,PA,Curralinho/PA,1502806,36,580,101.32283,1632.42330,0.06207,MS,2022-06-03,0,0,2022-06-03
Brazil,PI,Curralinhos/PI,2203255,3,509,67.03911,11374.30168,0.00589,MS,2022-06-03,0,0,2022-06-03
Brazil,MA,Cururupu/MA,2103703,31,2611,95.21177,8019.28806,0.01187,MS,2022-06-03,0,1,2022-06-03
Brazil,PA,Curuá/PA,1502855,25,2365,169.19329,16005.68489,0.01057,MS,2022-06-03,0,0,2022-06-03
Brazil,PA,Curuçá/PA,1502905,88,2852,214.14840,6940.35480,0.03086,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Curvelo/MG,3120904,293,7957,361.34920,9813.15903,0.03682,MS,2022-06-03,108,0,2022-06-03
Brazil,MT,Curvelândia/MT,5103437,19,1219,360.73666,23144.10480,0.01559,MS,2022-06-03,0,0,2022-06-03
Brazil,PE,Custódia/PE,2605103,67,1047,178.03524,2782.13270,0.06399,MS,2022-06-03,0,0,2022-06-03
Brazil,AP,Cutias/AP,1600212,7,1109,112.59450,17838.18562,0.00631,MS,2022-06-03,0,0,2022-06-03
Brazil,MT,Cáceres/MT,5102504,485,16856,508.71102,17680.06797,0.02877,MS,2022-06-03,5,1,2022-06-03
Brazil,SP,Cássia dos Coqueiros/SP,3510906,3,255,120.57878,10249.19614,0.01176,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Cássia/MG,3115102,69,2810,388.92960,15839.01697,0.02456,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Cândido Godói/RS,4304309,5,1187,81.88667,19439.89519,0.00421,MS,2022-06-03,0,0,2022-06-03
Brazil,MA,Cândido Mendes/MA,2102606,8,114,39.26188,559.48174,0.07018,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Cândido Mota/SP,3510005,183,7075,582.61700,22524.67367,0.02587,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Cândido Rodrigues/SP,3510104,8,148,285.20499,5276.29234,0.05405,MS,2022-06-03,0,0,2022-06-03
Brazil,BA,Cândido Sales/BA,2906709,58,2326,232.73544,9333.49384,0.02494,MS,2022-06-03,0,0,2022-06-03
Brazil,PR,Cândido de Abreu/PR,4104402,22,2877,150.62303,19697.38464,0.00765,MS,2022-06-03,3,0,2022-06-03
Brazil,PR,Céu Azul/PR,4105300,35,2649,294.81132,22313.00539,0.01321,MS,2022-06-03,1,0,2022-06-03
Brazil,BA,Cícero Dantas/BA,2907806,58,2739,177.71786,8392.57262,0.02118,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Córrego Danta/MG,3119807,10,493,315.65657,15561.86869,0.02028,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Córrego Fundo/MG,3119955,8,1546,124.51362,24062.25681,0.00517,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Córrego Novo/MG,3120003,14,404,520.83333,15029.76190,0.03465,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Córrego do Bom Jesus/MG,3119906,8,872,217.09634,23663.50068,0.00917,MS,2022-06-03,0,0,2022-06-03
Brazil,GO,Córrego do Ouro/GO,5205703,7,885,310.55901,39263.53150,0.00791,MS,2022-06-03,6,0,2022-06-03
Brazil,MG,Cônego Marinho/MG,3117836,3,197,38.80983,2548.51229,0.01523,MS,2022-06-03,0,0,2022-06-03
Brazil,GO,Damianópolis/GO,5206701,7,477,211.99273,14445.79043,0.01468,MS,2022-06-03,0,0,2022-06-03
Brazil,PB,Damião/PB,2505352,5,522,92.43853,9650.58236,0.00958,MS,2022-06-03,0,0,2022-06-03
Brazil,GO,Damolândia/GO,5206800,15,617,509.51087,20957.88043,0.02431,MS,2022-06-03,11,0,2022-06-03
Brazil,TO,Darcinópolis/TO,1706506,14,928,224.00000,14848.00000,0.01509,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Datas/MG,3121001,14,947,257.77941,17436.93611,0.01478,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,David Canabarro/RS,4306304,16,1261,338.12342,26648.35165,0.01269,MS,2022-06-03,5,0,2022-06-03
Brazil,GO,Davinópolis/GO,5206909,9,255,429.79943,12177.65043,0.03529,MS,2022-06-03,1,0,2022-06-03
Brazil,MA,Davinópolis/MA,2103752,34,719,263.09680,5563.72359,0.04729,MS,2022-06-03,0,1,2022-06-03
Brazil,MG,Delfim Moreira/MG,3121100,32,781,399.65031,9753.96528,0.04097,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Delfinópolis/MG,3121209,14,1560,195.91380,21830.39463,0.00897,MS,2022-06-03,0,0,2022-06-03
Brazil,AL,Delmiro Gouveia/AL,2702405,146,5525,278.08994,10523.60907,0.02643,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Delta/MG,3121258,30,2440,272.87611,22193.92396,0.01230,MS,2022-06-03,0,0,2022-06-03
Brazil,PI,Demerval Lobão/PI,2203305,39,3807,281.34468,27463.56947,0.01024,MS,2022-06-03,0,0,2022-06-03
Brazil,MT,Denise/MT,5103452,21,1062,218.15915,11032.61999,0.01977,MS,2022-06-03,0,0,2022-06-03
Brazil,MS,Deodápolis/MS,5003454,46,2150,352.67960,16483.93774,0.02140,MS,2022-06-03,0,0,2022-06-03
Brazil,CE,Deputado Irapuan Pinheiro/CE,2304269,13,968,134.04826,9981.43947,0.01343,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Derrubadas/RS,4306320,7,764,257.54231,28108.90361,0.00916,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Descalvado/SP,3513702,98,6072,287.41532,17808.01830,0.01614,MS,2022-06-03,0,0,2022-06-03
Brazil,SC,Descanso/SC,4204905,20,1546,245.82104,19001.96657,0.01294,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Descoberto/MG,3121308,12,361,237.90642,7157.01824,0.03324,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Desterro de Entre Rios/MG,3121407,11,1041,151.39004,14327.00248,0.01057,MS,2022-06-03,3,0,2022-06-03
Brazil,MG,Desterro do Melo/MG,3121506,1,433,34.87967,15102.89501,0.00231,MS,2022-06-03,0,0,2022-06-03
Brazil,PB,Desterro/PB,2505402,12,995,144.02304,11941.91071,0.01206,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Dezesseis de Novembro/RS,4306353,5,361,214.50021,15486.91549,0.01385,MS,2022-06-03,2,0,2022-06-03
Brazil,SP,Diadema/SP,3513801,1510,29763,351.53067,6928.87906,0.05073,MS,2022-06-03,0,0,2022-06-03
Brazil,PR,Diamante D'Oeste/PR,4107157,23,1044,435.68858,19776.47282,0.02203,MS,2022-06-03,0,0,2022-06-03
Brazil,PR,Diamante do Norte/PR,4107108,17,893,341.70854,17949.74874,0.01904,MS,2022-06-03,1,0,2022-06-03
Brazil,PR,Diamante do Sul/PR,4107124,18,913,528.01408,26782.04752,0.01972,MS,2022-06-03,6,0,2022-06-03
Brazil,PB,Diamante/PB,2505600,11,955,169.07470,14678.75807,0.01152,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Diamantina/MG,3121605,103,8002,214.92363,16697.27068,0.01287,MS,2022-06-03,0,0,2022-06-03
Brazil,MT,Diamantino/MT,5103502,74,4829,331.67496,21644.03209,0.01532,MS,2022-06-03,6,0,2022-06-03
Brazil,TO,Dianópolis/TO,1707009,41,2816,180.58492,12403.10078,0.01456,MS,2022-06-03,3,0,2022-06-03
Brazil,BA,Dias d'Ávila/BA,2910057,180,6904,215.04092,8248.01386,0.02607,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Dilermando de Aguiar/RS,4306379,5,291,167.16817,9729.18756,0.01718,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Diogo de Vasconcelos/MG,3121704,1,226,26.46203,5980.41810,0.00442,MS,2022-06-03,0,0,2022-06-03
Brazil,SC,Dionísio Cerqueira/SC,4205001,57,3193,365.57209,20478.45049,0.01785,MS,2022-06-03,5,0,2022-06-03
Brazil,MG,Dionísio/MG,3121803,19,497,253.57000,6632.85733,0.03823,MS,2022-06-03,2,0,2022-06-03
Brazil,GO,Diorama/GO,5207105,6,423,242.22850,17077.10941,0.01418,MS,2022-06-03,2,0,2022-06-03
Brazil,SP,Dirce Reis/SP,3513850,6,328,332.40997,18171.74515,0.01829,MS,2022-06-03,0,0,2022-06-03
Brazil,PI,Dirceu Arcoverde/PI,2203354,10,308,141.92450,4371.27448,0.03247,MS,2022-06-03,0,0,2022-06-03
Brazil,SE,Divina Pastora/SE,2802007,12,990,226.84310,18714.55577,0.01212,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Divino das Laranjeiras/MG,3122108,16,445,321.99638,8955.52425,0.03596,MS,2022-06-03,0,0,2022-06-03
Brazil,ES,Divino de São Lourenço/ES,3201803,15,857,354.10765,20231.35033,0.01750,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Divino/MG,3122009,43,2422,214.78521,12097.90210,0.01775,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Divinolândia de Minas/MG,3122207,13,514,169.82364,6714.56564,0.02529,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Divinolândia/SP,3513900,48,2274,435.29518,20622.10937,0.02111,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Divinésia/MG,3121902,9,777,262.39067,22653.06122,0.01158,MS,2022-06-03,7,0,2022-06-03
Brazil,GO,Divinópolis de Goiás/GO,5208301,12,701,255.26484,14911.72091,0.01712,MS,2022-06-03,5,0,2022-06-03
Brazil,TO,Divinópolis do Tocantins/TO,1707108,11,1300,157.45777,18608.64586,0.00846,MS,2022-06-03,-1,0,2022-06-03
Brazil,MG,Divinópolis/MG,3122306,708,37106,291.95274,15301.12781,0.01908,MS,2022-06-03,2,0,2022-06-03
Brazil,MG,Divisa Alegre/MG,3122355,10,872,143.96775,12553.98791,0.01147,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Divisa Nova/MG,3122405,15,912,248.38549,15101.83805,0.01645,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Divisópolis/MG,3122454,7,992,61.42506,8704.80870,0.00706,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Dobrada/SP,3514007,12,625,132.04225,6877.20070,0.01920,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Dois Córregos/SP,3514106,45,2060,162.43142,7435.74935,0.02184,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Dois Irmãos das Missões/RS,4306429,5,533,251.00402,26757.02811,0.00938,MS,2022-06-03,0,0,2022-06-03
Brazil,MS,Dois Irmãos do Buriti/MS,5003488,32,1655,277.12826,14332.72712,0.01934,MS,2022-06-03,1,0,2022-06-03
Brazil,TO,Dois Irmãos do Tocantins/TO,1707207,20,1064,278.82337,14833.40304,0.01880,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Dois Irmãos/RS,4306403,81,7059,241.45229,21042.12001,0.01147,MS,2022-06-03,1,0,2022-06-03
Brazil,RS,Dois Lajeados/RS,4306452,6,778,175.95308,22815.24927,0.00771,MS,2022-06-03,0,0,2022-06-03
Brazil,AL,Dois Riachos/AL,2702504,9,784,81.38168,7089.24858,0.01148,MS,2022-06-03,0,0,2022-06-03
Brazil,PR,Dois Vizinhos/PR,4107207,107,12001,258.30436,28971.12785,0.00892,MS,2022-06-03,21,0,2022-06-03
Brazil,SP,Dolcinópolis/SP,3514205,8,314,379.50664,14895.63567,0.02548,MS,2022-06-03,0,0,2022-06-03
Brazil,MT,Dom Aquino/MT,5103601,29,1228,358.60022,15184.86460,0.02362,MS,2022-06-03,0,0,2022-06-03
Brazil,BA,Dom Basílio/BA,2910107,18,1365,146.56787,11114.73007,0.01319,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Dom Bosco/MG,3122470,9,697,247.59285,19174.69051,0.01291,MS,2022-06-03,4,0,2022-06-03
Brazil,MG,Dom Cavati/MG,3122504,23,807,457.71144,16059.70149,0.02850,MS,2022-06-03,7,0,2022-06-03
Brazil,PA,Dom Eliseu/PA,1502939,71,2837,116.00170,4635.16649,0.02503,MS,2022-06-03,0,0,2022-06-03
Brazil,PI,Dom Expedito Lopes/PI,2203404,12,655,172.91066,9438.04035,0.01832,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Dom Feliciano/RS,4306502,28,1654,179.99486,10632.55336,0.01693,MS,2022-06-03,3,0,2022-06-03
Brazil,PI,Dom Inocêncio/PI,2203453,7,321,73.11469,3352.83058,0.02181,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Dom Joaquim/MG,3122603,7,850,157.79982,19161.40667,0.00824,MS,2022-06-03,0,0,2022-06-03
Brazil,BA,Dom Macedo Costa/BA,2910206,8,454,196.46365,11149.31238,0.01762,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Dom Pedrito/RS,4306601,116,7770,303.49014,20328.60656,0.01493,MS,2022-06-03,22,0,2022-06-03
Brazil,RS,Dom Pedro de Alcântara/RS,4306551,8,514,317.46032,20396.82540,0.01556,MS,2022-06-03,18,0,2022-06-03
Brazil,MA,Dom Pedro/MA,2103802,39,2094,166.71654,8951.39572,0.01862,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Dom Silvério/MG,3122702,17,771,325.23436,14750.33480,0.02205,MS,2022-06-03,2,0,2022-06-03
Brazil,MG,Dom Viçoso/MG,3122801,8,587,267.37968,19618.98396,0.01363,MS,2022-06-03,0,0,2022-06-03
Brazil,ES,Domingos Martins/ES,3201902,88,9181,257.91325,26907.97186,0.00959,MS,2022-06-03,9,0,2022-06-03
Brazil,PI,Domingos Mourão/PI,2203420,4,276,91.91176,6341.91176,0.01449,MS,2022-06-03,0,0,2022-06-03
Brazil,SC,Dona Emma/SC,4205100,7,916,165.71970,21685.60606,0.00764,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Dona Euzébia/MG,3122900,21,1589,315.12605,23844.53782,0.01322,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Dona Francisca/RS,4306700,8,209,270.45301,7065.58485,0.03828,MS,2022-06-03,0,0,2022-06-03
Brazil,PB,Dona Inês/PB,2505709,21,895,202.40964,8626.50602,0.02346,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Dores de Campos/MG,3123007,38,2015,369.25469,19580.21572,0.01886,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Dores de Guanhães/MG,3123106,10,621,194.59039,12084.06305,0.01610,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Dores do Indaiá/MG,3123205,22,1931,164.51058,14439.54236,0.01139,MS,2022-06-03,2,0,2022-06-03
Brazil,ES,Dores do Rio Preto/ES,3202009,15,1479,220.81555,21772.41278,0.01014,MS,2022-06-03,1,0,2022-06-03
Brazil,MG,Dores do Turvo/MG,3123304,17,468,404.56925,11137.55355,0.03632,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Doresópolis/MG,3123403,1,301,64.97726,19558.15465,0.00332,MS,2022-06-03,0,0,2022-06-03
Brazil,PE,Dormentes/PE,2605152,10,2577,51.95885,13389.79528,0.00388,MS,2022-06-03,0,0,2022-06-03
Brazil,MS,Douradina/MS,5003504,15,1064,248.96266,17659.75104,0.01410,MS,2022-06-03,0,0,2022-06-03
Brazil,PR,Douradina/PR,4107256,19,2565,211.39297,28538.05073,0.00741,MS,2022-06-03,4,0,2022-06-03
Brazil,SP,Dourado/SP,3514304,25,1948,281.43645,21929.52831,0.01283,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Douradoquara/MG,3123502,3,425,156.65796,22193.21149,0.00706,MS,2022-06-03,0,0,2022-06-03
Brazil,MS,Dourados/MS,5003702,741,51322,325.01426,22510.63643,0.01444,MS,2022-06-03,65,0,2022-06-03
Brazil,PR,Doutor Camargo/PR,4107306,19,1410,317.35427,23551.02723,0.01348,MS,2022-06-03,2,0,2022-06-03
Brazil,RS,Doutor Maurício Cardoso/RS,4306734,17,686,388.12785,15662.10046,0.02478,MS,2022-06-03,0,0,2022-06-03
Brazil,SC,Doutor Pedrinho/SC,4205159,7,589,168.10759,14145.05283,0.01188,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Doutor Ricardo/RS,4306759,4,557,203.35536,28317.23437,0.00718,MS,2022-06-03,1,0,2022-06-03
Brazil,RN,Doutor Severiano/RN,2403202,23,1231,325.41030,17416.52518,0.01868,MS,2022-06-03,0,0,2022-06-03
Brazil,PR,Doutor Ulysses/PR,4128633,8,674,144.79638,12199.09502,0.01187,MS,2022-06-03,0,0,2022-06-03
Brazil,GO,Doverlândia/GO,5207253,22,1464,306.66295,20407.02537,0.01503,MS,2022-06-03,1,0,2022-06-03
Brazil,SP,Dracena/SP,3514403,292,9695,617.50587,20502.46368,0.03012,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Duartina/SP,3514502,32,1624,257.62821,13074.63167,0.01970,MS,2022-06-03,0,0,2022-06-03
Brazil,RJ,Duas Barras/RJ,3301603,8,326,69.18620,2819.33754,0.02454,MS,2022-06-03,1,0,2022-06-03
Brazil,PB,Duas Estradas/PB,2505808,19,870,532.36201,24376.57607,0.02184,MS,2022-06-03,0,0,2022-06-03
